Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
2017-08-20,-0.80303246,0.66726613,-0.69869155,-0.23154101,-1.0909028,0.7723707,-0.4525037,1.4299808,0.8878189,-0.4276961,0.16332811,-0.8096472,-1.1797664,0.12824622,-0.50247943,0.40295565,-0.026830792,0.15467384,-0.8756906,1.0165473,-1.101846,-1.595082,1.2725832,-0.6505009,-0.1423099,-0.4442285,0.14488813,0.23482908,0.47375023,-0.43822527,0.78666127,0.22166616,-0.116166025,0.37846193,0.18907225,-0.9868835,0.037401233,0.07065037,0.71910596,0.01307714,0.90714455,1.0133865,0.20321453,0.66369003,0.11547082,0.32585445,0.28476351,1.21693,-0.6678748,0.12442249,0.46606055,-0.1208598,0.01963675,-0.25268012,-0.8387569,-1.5132074,-0.5900982,0.38718325,-0.67189634,-0.45507038,0.3801775,1.3087585,1.246395,-1.2270362,-0.850052,-1.6147571,-1.6481943,-0.8355371,0.037604958,0.14970924,0.83818334,0.64156836,0.005046442,-0.03844714,1.6365778,0.79890263,-0.9639812,-0.5782911,-0.36019522,-1.2767735,-2.3919013,-0.6751129,-1.263007,0.24063085,0.12540954,0.5992316,-0.5860066,0.9352969,-0.18165277,-0.6680893,1.2457254,0.7943183,-0.5494839,1.1174533,-0.557175,-0.62412244,-0.08139089,0.76799136,1.611576,-0.9747655,0.7805563,0.07452698,-0.4071361,1.2290444,-0.01870203,-0.21636462,-0.031063244,0.78224164,0.314738,0.21731448,0.51492816,0.1223034,-0.07102427,-0.5025938,0.385195,0.8749914,-0.6479117,1.2976766,-0.4134975,-0.43716985,0.86857605,-0.036225572,-0.1937356,-1.4115063,0.13594641,0.18742715,-1.4865888,-0.77259004,0.016876489,-0.6559224,-0.7518363,-0.736366,0.30229402,1.359592,0.4113441,0.8679126,1.0041476,-1.153549,-0.8858999,0.21773878,-0.73412853,-1.1892124,0.7428546,0.43026924,-0.1649929,-1.9705125,0.8052049,-0.06902765,0.7872228,-0.23950899,-0.054848053,-0.76252764,-0.11228174,0.0590195,-0.91644037,0.19855675,0.30883843,-0.47648007,0.7417638,0.42530072,1.9417316,0.7325479,0.10567403,-0.16480571,-1.18722,-0.01741241,-1.2516851,-0.3529166,-0.3245728,-1.4741193,-0.1704486,-0.25256318,-0.67719924,-1.1231394,1.588607,0.1292972,0.4175208,-1.0160136,0.97136134,-0.13835439,0.19432986,-0.362593,1.1376508,-1.210205,-0.8785803,0.7489147,0.5542222,-1.0542119,-0.7025979,-0.56730515,0.44930735,0.088321,0.6068666,1.0973952,0.3133809,-0.07676075,0.76857007,-0.28565943,-0.65223217,1.0614219
2017-08-27,1.4316151,1.0335644,-0.40927637,0.95813286,-2.6729505,0.44755575,-0.33200562,0.39074838,1.8723235,0.8140602,1.1375883,-0.4194864,1.4273779,0.84082127,-1.0147539,0.56579727,1.1056733,0.98671293,-0.77125704,0.66527927,-0.13817318,0.50595075,0.2157393,-0.21134785,0.4999078,0.79834044,-0.59565496,1.6124227,0.2609343,-0.38112372,-0.04806024,0.48551735,0.34065124,0.47519755,-0.24268231,-0.22868149,-0.29298425,-0.16720402,0.61296093,-0.21119201,-0.0670245,-0.305125,-0.8183143,1.6799567,0.1891526,0.1807958,-0.0871528,-1.2371049,0.43073952,0.94249976,-0.9732524,0.936903,0.42939046,0.022634834,-1.3763788,-0.68823755,-0.3029368,-0.075420104,-0.37488532,0.7631624,-1.3266733,0.3429427,0.7262221,0.7835221,-0.48554057,0.6429654,1.5079489,0.32767242,0.7753613,2.1278524,-0.4088593,0.26346722,0.10793635,-0.6170988,-0.007896561,1.7770071,0.4259334,1.0495993,1.5207378,-0.5891113,-1.6202819,1.4651289,1.3868917,-1.2704731,-0.24699053,0.41287726,-0.8898674,-1.2601908,0.048333943,-1.0082127,0.9850758,-0.14442956,0.20998353,0.5495936,1.7379231,0.44160968,-0.9307266,-0.5244362,-0.667289,-1.0848587,0.534757,0.61839217,-0.08743283,-0.22004583,0.23448014,-0.69548625,0.51963115,-0.36036405,-1.0115508,0.2919941,-0.23151435,-0.13350514,-0.13772127,1.8896221,-0.23058698,0.051021434,-0.4282807,-0.059101343,1.5320098,0.27481738,0.042123526,0.9447102,-0.32894027,-1.0431577,-0.57955337,0.27871197,-1.4212751,-0.26558366,1.2142954,-0.6167301,-0.11332992,0.29964545,-0.57904136,0.31892535,0.04442572,-1.1190467,-0.87212074,-0.2872472,0.99849916,2.4145284,-0.2734931,-0.71043324,0.8584539,1.0771252,0.7856065,-1.0256517,0.114640355,-1.6061732,-0.84780866,0.7140236,0.27205968,1.0257992,0.30781078,1.0695568,-0.37345412,1.2522845,-0.11128091,-0.6949893,0.22866666,-0.15971106,0.38090497,-0.591733,0.3966718,-1.2399254,0.07501659,0.61697733,-0.6981871,-0.23361261,0.511959,-0.68031955,1.932949,-1.9866946,-0.10833183,0.5514191,-0.07527201,0.1201922,0.88128686,0.6259933,1.4588639,0.38122806,-0.10379655,-0.5534161,1.4826664,-0.102427974,-0.31999964,-0.5197473,0.5736556,-0.24068478,-0.47461674,-0.53398955,0.6537514,-0.51050603,-0.43121833,-0.3344227,1.458582,0.008193776,0.020025432,-0.06616191,-0.6323873,-0.70295763
2017-09-03,0.1986309,1.3771992,-0.6638971,-0.9676387,-0.123551026,-0.39010224,0.6195041,-0.66216964,0.23911989,-0.86913186,0.0931048,-0.27002305,0.6359333,0.1858953,-0.53843087,-1.2681787,-1.0948863,-0.42548186,-0.9745268,-1.116051,-0.4842018,0.018977642,-0.23101585,0.78603286,0.6775888,0.54116,-0.023376629,-0.6485568,0.31565785,-1.1974138,0.28758714,-0.4242478,1.4227144,-1.1508944,0.10615504,0.14729698,0.6956885,-1.3570989,0.44201759,-0.44411716,0.5611594,1.586032,-0.9230881,1.6609287,0.6748934,0.5003398,-0.27849194,1.087421,0.32806465,-0.43808687,0.7228359,-0.03591445,1.1760067,-1.2943013,-0.017882466,-1.6616583,-1.1338583,-0.91614735,0.10290454,-0.04375451,0.12459002,-0.2938228,-0.42889944,-1.4958315,-0.41775486,0.7438583,-0.030006707,-0.19894312,0.35701442,-0.007081449,0.60737807,0.40434173,0.9878308,-1.3506801,-1.0219128,-1.9079708,0.4893183,-0.64355195,0.42863417,-0.08910574,-0.6436033,-0.53073585,1.2115636,-1.2116603,-0.25083035,1.214904,0.15679212,-0.5355265,1.7537149,0.64709496,0.44806558,1.2603987,-1.4479783,0.3829962,-0.27754623,-0.032097623,0.8131746,-1.359293,-0.6376008,-0.7644887,0.28086105,-1.1504326,-1.7630092,1.771348,0.6279547,1.2924017,-0.6354315,-0.07883634,-1.1393628,-0.638561,1.1334033,0.7271282,0.046847075,-0.24581927,0.5099865,-0.47769916,-0.6086328,0.20003194,0.50039315,0.80077606,-0.6017736,0.11424507,-0.055918712,0.48617867,0.8783638,-0.7875804,0.64018524,-1.1105781,-0.19862908,0.24050012,-1.0419471,0.90055394,0.41991386,0.7067493,-1.1173248,-2.8693197,-0.22112697,0.927467,0.046627022,0.08156288,-0.22815678,-0.46264797,0.48689884,1.5274669,0.08691819,-0.5510537,-0.021618444,-0.05823201,0.0021245554,0.025538716,0.31790647,0.7330422,-0.39717352,1.0142143,-0.40460196,-0.48010653,-1.9742237,-1.4323449,-0.72347236,-0.4083872,1.3441026,0.28063703,0.14964822,0.03500414,-0.3761057,-0.7441497,0.20203862,-0.19499393,-0.49169677,-0.33539224,-0.602905,-0.06427181,-0.64298487,-0.14748035,0.9048295,-0.20435293,0.024078488,-0.523511,0.5775368,-0.8615615,-0.4396814,0.40589687,1.0067207,0.58673835,-2.5170672,-0.2726715,0.6479114,-0.75997955,-0.38427293,0.508057,1.5949612,0.47612932,0.0956043,-0.10497852,0.9057963,-0.9852826,-0.76390666,-0.44814086,-0.30621377,-1.0170581
2017-09-10,2.2479086,-1.0555536,0.9700841,0.5202918,0.55512285,-0.89658934,0.99195385,-0.12651089,1.1292291,-0.07219658,0.10138883,1.2513529,0.598132,-0.29271087,0.38434166,1.1515615,0.39550158,0.85512114,1.0660012,1.4762881,-0.48949027,-0.37643903,0.53756833,-0.1477918,0.003124252,1.6138397,-0.72313154,0.6074049,-1.4005376,-0.59105504,0.6136246,0.8292937,1.7320518,0.58238155,0.05258757,-0.11252347,0.64242744,1.5235288,-0.55170465,0.5367259,0.56527674,-1.51296,-1.1801493,1.409109,1.0530534,-0.8232128,0.45134315,-0.3840801,-0.077890575,-1.4470222,0.716372,1.1852245,0.46014836,0.19437915,1.0432633,0.89670205,-0.0030666515,-0.1820459,1.0926918,-0.48375392,-0.3254841,-0.19223462,-0.47952938,0.2715413,-0.38512483,-0.23569413,0.78782743,0.9391657,0.18671276,-0.08452165,0.8432804,-2.3637676,1.0350446,-0.30542353,-0.66968906,0.7749815,-0.15028279,-0.2606821,0.7369385,0.8175588,-0.58888197,0.5323384,0.4115882,-2.312462,-0.83981705,0.8493117,0.031226784,-1.036313,-0.046840914,-0.024725735,0.6258548,0.07444906,0.012577891,0.2036536,0.3692218,0.43795252,-0.26906776,-0.2512982,-0.35411036,0.9847107,0.47898585,0.1858489,-0.14720422,0.6276107,0.0010592937,1.3588593,-0.6447709,0.33587182,-0.3033509,0.3128752,0.30136976,0.93551576,-1.274197,-0.57611334,0.15615898,-0.631249,0.23707837,0.57691467,-1.1748146,0.35612342,-0.33646232,0.29682258,0.5789621,-0.19764863,0.54108,0.9427801,-0.23284042,1.3904662,1.2734451,0.2131812,-0.76025975,0.43165046,0.27023083,-0.10888387,0.28803468,-2.0775611,0.4038995,0.03703299,0.5598775,0.2916548,-0.4249866,0.2863433,-0.80191135,-1.2599221,-0.9775396,-0.27302083,-0.36449754,-1.2299107,-1.6242762,-0.49981844,0.62687826,0.34746838,0.14906034,1.3193759,1.3821628,0.67385453,0.06548349,-1.0216732,0.9605884,-1.0641589,0.7096656,1.7735698,0.13531542,-0.22146414,0.3640213,0.22517817,-0.3286768,0.21221825,-0.32826033,1.955345,0.25879842,-1.8093396,-0.6902877,0.34799367,1.1615272,-0.7453724,0.41261703,-0.028502695,-0.15282115,-0.2790941,0.20212024,1.4359474,1.1644841,-0.071077555,-0.4734342,-1.0656723,0.52110213,-0.81191194,-0.71861976,0.2162743,1.0919509,-0.033398688,-2.0077157,-0.22721052,1.9852087,0.061374567,-0.4646853,-0.84295,-1.5495892,-1.5282698
2017-09-17,-0.7184782,0.0349574,-0.4141459,0.569313,0.79235065,-0.33383113,0.044057727,-0.17326377,0.36803767,-0.85059774,-1.0480801,-0.5236715,-0.16099803,-0.41800773,0.07267322,0.53712964,0.16740532,1.1157136,-0.52825105,-0.4338087,-0.61264783,-0.43103373,-0.7491047,1.4298939,0.8829432,0.7154457,-0.68446004,0.950212,-0.09503439,0.16054113,0.40387323,0.9600462,-0.6544391,0.44690886,-0.67160654,1.21821,-0.34670526,-0.24843344,-1.0659423,-0.62627953,-0.5397584,-0.98700166,1.3075061,0.115571976,-0.7448782,-0.05890276,0.7669711,1.4993968,0.6876466,-0.5579763,0.25835362,0.55630463,-0.17301306,0.09901285,-1.0923505,-0.9894013,-0.17737868,0.38485688,0.15257211,0.278907,0.28813756,0.7202809,-0.65548337,-0.40188143,1.5031302,-0.8705699,1.1762011,-0.4712907,-0.7608021,1.8790476,0.28640425,0.74299365,-1.7161626,0.9161393,0.16888966,0.66977143,0.34897125,0.4345009,-0.12177327,-1.3639532,-0.35263285,0.38699472,-0.9783806,-0.883198,-0.26451287,1.2150509,0.37085763,0.76491773,0.11557327,1.1806941,0.12418643,-0.2971506,0.97973233,-0.19852689,1.2139795,-0.71734,0.41796458,0.34670255,0.36225688,-0.15842994,0.073506534,-0.96839046,-0.058533162,1.4758123,-0.64312255,0.72102803,0.8765117,-0.16620219,-0.13989067,-0.3663355,-0.4170387,-0.49736658,-0.022480726,-1.0861046,-0.30905473,-0.729296,0.6025379,-0.5430246,-1.0250021,0.45383847,1.280677,-0.9540143,-0.5067301,-0.24658936,-0.19580808,-0.47823882,0.13630697,-0.5795076,1.4381263,-0.10369074,-0.5972316,0.51062846,0.010899723,0.49649632,0.43555155,-0.5848261,-0.6059171,-0.39143598,0.35298914,-0.74155307,-0.37386745,0.6567412,1.6619427,0.49062935,0.37891528,1.0586699,-0.50404394,0.56055033,0.61329556,-0.9847105,0.755266,0.01461532,1.4476866,0.36757633,0.8910385,-0.36041507,1.3270746,0.34796298,0.5132936,0.5008441,0.041245222,-0.23890266,1.911495,0.10684045,-1.6284659,1.509186,1.1159413,-0.45155755,0.85439956,0.4532112,0.87968636,-2.6085687,-0.7590499,-0.4642324,0.69464684,-0.13790852,0.19950742,0.7968576,0.17644599,0.4746266,-0.29164284,-0.20788604,1.1659693,0.6507673,-2.9744349,-0.15194142,1.2567225,-0.61861557,-0.55113286,-1.1521168,0.29849342,-1.2666308,0.25085703,-0.307026,0.5542377,-0.45409915,-1.4951134,0.4581515,0.89654315,-0.75629187
2017-09-24,1.2136632,1.1893461,0.600718,0.36066157,-0.7935105,0.32015753,1.81804,1.1112654,2.4862404,0.1794222,-0.2655768,-0.13919368,-0.35017586,-0.6999962,-0.69459087,-0.16415644,-0.0047690272,-0.56576186,-1.5784467,0.16736777,0.08578669,1.2294356,-1.0086806,0.39836577,-0.24964254,0.7220328,-0.24137843,-0.4121583,-0.0339557,2.5710251,-0.014500149,1.3255228,1.4313058,-1.289259,-0.09199008,0.79766077,0.5049115,-0.09817366,1.1266321,-1.1750149,-2.573946,0.28812957,-0.23998517,1.287773,0.36028552,-0.33252466,-0.7873933,0.1793756,-0.69365656,-0.24176654,0.55301464,0.27413577,-0.3539584,0.22466028,-1.2992619,-0.39564246,0.5684989,0.7414727,0.326589,0.79394233,1.6888667,0.16467127,-1.0744667,-0.23368639,0.8742459,-1.6171191,-0.29521915,-0.09691423,0.19760446,1.1371635,0.21033499,-0.9871749,-1.4074116,-0.49922335,-1.6757249,0.67303216,0.012263462,1.1952347,0.40844584,1.295659,-0.24705076,-0.03745497,0.14984024,-1.347151,0.77738166,0.04135248,-0.40885824,0.23363727,-0.13055305,-0.38432685,1.1674285,0.79106325,1.3341753,-0.24194719,0.11366988,0.22126257,-0.18510863,-1.9086691,0.70343536,0.00067545846,-1.1868917,-0.4953464,0.3380853,-0.2957182,0.19110125,-0.88641405,-0.78834057,-0.13530236,1.2405443,0.45811856,-0.59248984,1.4602067,-1.017922,-0.16717184,0.33776408,0.24711436,0.49590737,1.7000715,-0.68959445,0.1285478,1.1698388,0.83872783,0.16615911,-0.520381,1.4625821,0.6741376,-1.1672819,0.7503389,0.21942213,-1.3841832,0.14486846,-0.70134413,-0.6480301,1.3378732,-0.4581903,-0.45583153,2.123463,0.05868998,0.6033153,1.1749036,0.6823834,0.8512041,-1.1256149,0.8158698,0.9738106,1.3948381,0.35670626,-0.9275408,-0.38142732,-1.6980546,-0.40817946,0.8158917,-0.84286207,-0.13793328,0.37520298,0.48028007,1.1016474,-0.2003852,0.5275007,-0.5083938,0.7625795,0.38021863,0.78161836,0.42556444,-0.33058178,0.50979733,0.67762923,-0.45587233,-0.36636966,0.6160261,-0.27591908,-0.30858728,-0.5476707,-1.1968802,-0.4346171,-0.0044503957,0.11446911,-0.58961976,0.6940752,-0.44787693,0.06847359,2.5161958,1.0798557,0.7651044,-1.42308,0.4899473,-0.753796,-0.10876459,-0.60638434,0.79813856,0.13561293,-1.7309425,0.45247382,2.3288195,-0.13612996,0.17036448,0.47184932,0.3543059,-1.0336893,-1.1415546
2017-10-01,0.47422248,0.25824654,-0.48488757,-0.035717964,0.9549135,0.62132984,0.27473775,3.3318639,0.037546754,-0.69322777,1.0869783,0.7120247,2.4429202,1.6626316,0.5418329,0.9121113,0.7758007,0.5271584,-1.2157955,0.005901754,-0.11219091,-0.1295934,0.53131413,0.59867847,-0.37819278,1.0892072,0.61392754,0.039337933,-0.34969786,-0.7437837,0.24691623,0.35454997,-2.418618,-0.26613677,0.30636507,0.23532741,-0.38938233,0.17078432,-1.1306659,-0.2909418,-2.18533,-1.279248,-1.01224,0.9151895,-0.2865181,1.1020639,0.5951496,0.70728177,0.7276978,-0.2073298,0.19240265,0.62472343,-0.34523293,-0.046786934,-1.1469245,1.487627,0.088516906,0.20408538,1.4370126,-0.6400756,0.14076692,1.0021546,-1.6220149,0.01677975,0.22361623,-1.2875596,0.581945,0.15403236,-0.33701417,0.6713613,0.9348874,-0.39237154,0.9695791,-0.18221608,-0.6787461,0.13520306,-0.35215774,0.500596,-0.41117343,-0.6093569,-0.27141482,-1.0900195,-0.054912508,-1.8297099,-0.34442103,0.37664783,-0.8131394,-0.27721086,0.8512095,-0.6509993,0.097160794,-0.14761467,-0.42517483,-0.058340587,-0.45808896,1.4611652,1.1466873,-0.6745867,1.4018115,0.53365886,-0.17584346,-0.10980821,1.2464244,0.056515656,0.77367574,0.8044632,-2.035386,-0.368264,0.1667423,0.6745535,0.3469802,0.44079494,-0.038728893,-0.011085287,0.63050663,0.080458015,-1.5310726,-0.47558343,0.65513635,-1.1053382,0.7668853,1.3741957,-0.18821818,0.5254352,0.061974548,0.37664062,-0.4464945,-0.6131649,0.33636567,-0.039710492,-0.007796708,1.0346358,0.9946303,0.58193207,-0.40055192,-1.9663974,1.2597975,-0.5676428,0.99806565,1.6341486,0.4999828,0.4915049,-1.2804368,-0.6795598,0.34521955,1.3326274,-0.2272676,0.5519043,-0.027694546,-0.5555972,0.58321834,0.62324715,0.8151677,0.74755955,-0.38382384,-1.8186039,1.1464683,-0.43354487,-0.13162115,0.28470895,0.35423276,0.5823602,-0.3409999,-0.11648011,0.035223067,1.1678619,-0.1826058,0.6847105,1.4773828,-0.43401957,-1.2172062,-0.05518031,-0.056907624,-0.023252517,-0.84199876,-0.04604684,0.6594467,-0.32853797,-0.16823497,0.3530594,-0.2181654,0.97821045,1.6322227,1.2925416,-0.56848913,-1.0286282,1.3214821,-1.0822079,-1.0583022,-1.1986786,0.9504112,-0.66671216,-0.35779965,-0.0075550154,-0.28468388,0.027522137,0.26125944,0.89590853,-0.38280362,-0.14570932
2017-10-08,2.2517524,1.6989557,-1.2880454,-0.24959707,-1.4701378,0.50605714,-0.47327346,-0.1894176,0.10289587,-0.52314365,-2.9008827,1.9956024,-0.9833767,1.8150474,1.4294146,-0.96170497,0.3729385,-0.6517675,1.2155689,-0.78818256,-0.055915788,-0.45993638,-0.6144737,1.0145812,2.052723,-2.1571934,0.0696502,0.05090809,2.7801955,-0.5344513,1.2351029,1.3543813,0.04754565,-0.2692629,-1.5463421,-0.7119154,-0.7786054,-1.0086071,-1.3271205,0.12508808,-0.5358128,0.82313544,-0.13706067,1.3125914,-0.12319933,0.66691494,0.42528564,1.2548382,-0.8721666,0.2808665,-0.2798588,-2.2199738,1.1183648,0.14919919,-0.7003957,0.1349125,-1.1899688,-1.0145416,0.39971176,0.97008955,0.5925466,0.33515823,-1.5436969,1.3790553,0.28341395,-0.12954777,-0.39434737,-1.6534991,0.34691823,0.14920245,2.1592498,-0.60834545,0.037242025,-1.0996401,-3.0324996,1.7547612,0.7418283,0.07710244,0.11490479,-0.25351647,0.2283274,1.6935987,0.32901907,0.61569893,0.03440875,1.190166,-0.55136687,1.5880554,-0.22216259,1.204104,-1.5262065,1.5066357,-1.1593384,-0.89804196,-0.6957915,0.15621766,0.056937635,-0.066770256,0.10801569,-1.5465685,0.5398898,-0.36377522,-0.10338551,1.1428214,0.44893697,-0.9978327,-0.24547713,-3.1480196,-0.6528048,2.3408504,0.7671553,-0.1025399,-0.14653519,-0.4904041,-0.76228726,1.8878084,-0.026477456,1.2476349,0.92273265,0.8027899,0.17539218,0.40278697,0.62206864,-0.40944797,-1.7842596,1.0524354,0.15476191,0.0768792,0.16235143,-1.3040227,-0.49990207,-0.57386434,0.26447552,0.51439494,-0.004855126,0.1863199,0.059070587,-0.45994878,0.5558382,-1.7482406,-1.3142169,-0.26828375,0.63560426,-0.1613858,-0.11341961,-2.6921368,1.8948376,-1.2628993,2.037528,0.52306527,-0.740963,0.6146668,1.014709,-0.546306,-0.3259278,0.5257846,0.34680218,0.83466434,-0.82253253,-0.4659625,0.08049573,-0.4281702,-0.3955839,-0.9877611,-1.6358628,0.4094879,1.5123962,-0.20523216,1.0127327,-1.1198871,0.03396502,-0.17414142,0.012037795,0.32747763,-0.51633453,-0.7498499,-0.124563545,-0.560931,0.6788453,1.6003324,0.6651116,-0.269583,1.5725338,-0.80437464,-1.1188506,1.1667917,-0.33462512,-0.69627595,-0.25662327,-1.4520098,0.29223865,-0.14676093,-0.089689806,2.2700782,-2.25374,0.18367857,1.1959692,0.67854524,0.99500084,-0.47065258
2017-10-15,-1.2851474,-0.6932004,-1.5826112,2.2178333,0.08623853,0.24434507,0.1552817,1.1206223,0.861205,-0.13858685,1.2554823,0.63300884,1.9200865,0.676724,1.4673253,0.20859186,-0.32929626,0.7493029,-0.44414455,-0.47295097,1.0213199,-0.7140412,1.210156,-0.4954955,0.781914,-1.4465575,-0.8775758,0.79350936,-0.122487314,-0.7480445,-0.9580736,-0.8515116,-1.1441524,0.72333664,0.9716724,-0.74307454,-0.07727067,1.1304562,2.2934642,0.6659662,0.9582424,-0.107083514,0.033477806,-0.20975536,-1.1076825,0.01186648,0.29126534,-1.1751758,0.46034986,-0.101893075,0.3089,-0.15311569,-0.57674414,0.2182728,-0.6582971,-1.6966082,-0.024778899,-0.61781687,-0.31152573,1.1184149,0.63232136,0.31117928,0.93686855,-0.17102721,0.2817041,-0.35921058,0.48048633,0.16584642,0.72706604,0.3030059,0.27626687,0.444657,-1.4382035,0.063195944,0.038661458,-0.33078146,0.26074803,-0.67069256,1.260386,-0.98496574,1.6319454,-0.8349425,0.7842388,1.1139247,-1.013838,1.1991819,0.9071165,0.34493548,0.6801861,1.3986069,-0.21647623,-1.0060132,0.23674145,-0.77390593,-0.8556865,-0.23778921,0.25929123,-0.2921834,1.3427546,-0.2688366,0.45128554,1.4192759,0.22658285,-0.5779843,-0.47024453,0.6785798,-0.34127614,-0.8226414,0.3480565,-0.3901894,-1.5156325,0.53501153,-1.6830822,0.292557,0.25763774,0.0973647,-1.2466793,0.22329743,-0.42745817,0.6990253,-0.5015105,-2.0917952,0.030106071,0.78464663,-0.2130858,-0.031642288,-0.52484465,-1.2410848,0.1280679,1.5461322,0.33656234,0.3993396,-1.5210502,-0.3487879,-0.63640404,1.0976278,0.37396014,-1.1737149,0.8017342,1.1496886,0.6558547,-1.3204955,-1.7905879,1.0359781,-0.06309271,-0.7520523,1.5916591,-0.645909,0.6024418,-1.0369273,0.11626877,0.32862282,-0.60321665,0.07688966,-0.5274754,0.1413373,1.2574012,-1.1826842,-0.0023456365,0.354423,-1.6343999,-0.1053052,1.0736164,-0.17898755,-0.5262178,-0.57240134,-0.86860275,-0.5615861,0.79619735,-0.4675513,0.50859237,0.7257594,0.24531333,0.34392062,0.59233403,-1.3602014,-0.575673,-1.1779134,0.18804169,0.7436579,0.11424686,0.07353827,0.39643377,0.26169342,-0.7997132,-0.18490289,-0.5187476,-0.22980736,-0.18120137,-0.08314483,-0.05889237,-0.3229819,0.08478089,0.16542602,-0.59417623,0.6708484,-0.946754,0.24394172,1.1421593,0.305036
2017-10-22,1.0969867,1.9282882,-1.2577834,-0.75113255,-1.8757888,0.181303,-0.4669444,0.13787764,0.14542313,-0.4947917,-0.7610322,0.62680423,0.02458562,0.079722226,0.43059775,0.27803147,-0.40761697,0.43040073,1.5984492,-0.76677233,0.2806571,-0.86112916,1.9654777,1.3898457,-0.2469947,-0.8902435,-0.51555204,1.0002,1.0472218,0.76284117,-1.3286375,1.2905959,-0.41216096,0.102941245,-0.5911464,-1.2541846,1.0919348,-0.92898095,0.44907376,-0.39573756,2.0508091,1.2245412,-1.4710784,-0.59636223,0.03192909,0.6382964,-0.058085926,-1.1678714,-1.7505897,-0.99816567,-0.6411409,0.8633447,-0.5059931,0.8023675,-0.2950033,-0.67707545,1.1394148,0.3236624,-0.18443975,1.9282401,0.06467399,0.7989402,-0.70683944,1.0988624,-0.72918355,-0.52343863,-1.1284527,0.8687738,1.0333222,-0.22880973,0.13865115,-0.3993831,-0.046365753,0.08142072,0.6881793,-0.35600927,0.39536962,0.660458,0.5262163,1.1447779,-0.35141766,0.65651464,1.1347975,0.7738857,-1.984553,-0.95820487,-0.5628287,0.11901808,-0.74550533,0.88979155,-0.37770164,0.42481142,0.1462892,0.3415703,0.13308112,0.26947945,-0.2665559,-0.3506714,-0.17648834,0.9422969,-0.5326718,-0.20725258,-0.68134797,-0.21257666,0.12486995,1.4143692,-0.13760245,0.52576053,0.36841893,0.7650717,0.5914215,0.77492845,0.63825095,-0.13036498,0.5312299,0.29230624,-1.2224883,0.98490185,0.50986624,-0.6292753,1.7878429,1.4205521,-0.1995967,-1.9091041,0.049547546,-0.65430677,-1.4154164,0.9484702,0.14367215,-1.856536,-0.3065434,-0.40084302,-0.9598966,-0.73874813,-0.7566271,0.13820729,-0.8529029,0.44458365,-0.08919483,-1.2715064,-0.96902245,-1.399703,1.5069683,-0.67224133,-0.28116232,-0.1311338,1.2897563,1.7182384,-0.32413587,0.114950106,-0.09705259,0.3517357,0.46626538,0.88255113,-0.27401993,0.46054357,-0.13058165,1.689326,0.46357745,0.5926525,-0.4400862,0.5955274,-0.37462527,-0.655185,-1.2551055,0.37859735,1.997694,-0.35871893,0.2421959,0.07147986,-0.37571955,-0.15847765,-0.36265546,0.24232894,0.6672057,-0.004436612,1.1642829,1.1392124,0.65927887,-0.08603251,1.5841067,-0.7015155,0.5505794,-0.30815277,0.26128536,-0.62519795,-0.66437924,0.8836682,-0.48319292,0.37829375,0.48927757,0.11365425,0.018878128,-1.3500888,-0.31402656,-0.31894606,0.4029696,0.1497804,0.7180378,1.5802966
